Id,SalePrice
1663,484094.2738744257
1664,525134.0328412564
1665,319469.60828960885
1666,308659.7517550043
1667,333404.8236202515
1668,327440.6608849149
1669,299339.1486066828
1670,328037.85988605116
1671,251218.25528488233
1672,470184.0297724961
1673,296850.6350930348
1674,250649.59582951886
1675,182883.226905478
1676,193370.81225725106
1677,230592.5628057166
1678,541797.7272213785
1679,370257.2334397312
1680,320341.42677755933
1681,281354.86299357994
1682,304029.3838644988
1683,190777.33719396783
1684,169459.00309985806
1685,175108.08359606878
1686,161622.67975410656
1687,167201.4816892257
1688,186444.3157390551
1689,187329.1552881116
1690,184342.6048700607
1691,182926.06050584308
1692,257610.33225591847
1693,180534.34341802052
1694,179420.62299428898
1695,166648.35035603814
1696,289848.013168741
1697,188998.56672032684
1698,328993.14212262735
1699,354296.1304699546
1700,232322.6885862309
1701,245111.3492178477
1702,241711.31299576472
1703,251980.84384477668
1704,298868.8735243948
1705,242593.37570668
1706,557256.4501765624
1707,241817.48852167587
1708,231800.43829373742
1709,306619.55323731434
1710,233055.1394736212
1711,258442.0573330006
1712,206879.62591816415
1713,243151.33290024818
1714,228022.90535479842
1715,210823.50027030683
1716,168960.45813146507
1717,164750.658937258
1718,146773.74979230342
1719,209776.83031871973
1720,273060.7251000806
1721,165447.36690360733
1722,134175.32393613784
1723,145123.4356093973
1724,232491.7743521087
1725,234576.73680282244
1726,189727.33801794803
1727,159286.16520885355
1728,189799.67021888238
1729,176585.2809717029
1730,149278.9100295485
1731,117702.55346521824
1732,155143.02937004663
1733,133877.71773773764
1734,125517.50440729265
1735,135850.06548642676
1736,123436.99845720855
1737,355986.7903701612
1738,214787.8652021634
1739,273695.8036687864
1740,188658.66946551902
1741,189910.59687837155
1742,171505.1679390709
1743,182961.3535652302
1744,312333.8222865029
1745,294780.73780167534
1746,309421.9248694675
1747,210007.12838681042
1748,240815.49210885732
1749,155078.06437112798
1750,151608.76011946017
1751,215202.59886792296
1752,128031.76139477913
1753,156696.42533409788
1754,203162.30050516833
1755,155769.03463046398
1756,124148.25974094121
1757,125238.18900751938
1758,147999.52729921625
1759,163681.5189924396
1760,161756.59578649816
1761,150820.04014842247
1762,171653.19764777055
1763,160342.90701386426
1764,117587.32676439981
1765,188351.86155174725
1766,186207.78560359654
1767,216595.13278904435
1768,132786.81974867603
1769,157245.15503377107
1770,136003.5212550023
1771,134421.17695825116
1772,135152.41469602933
1773,143566.28147280362
1774,112389.27367352166
1775,132693.28385030862
1776,107855.01573670439
1777,120446.44412345205
1778,125991.26937706502
1779,132624.18450623954
1780,199679.23238521203
1781,137148.9570064249
1782,108583.4362390884
1783,130815.39650767208
1784,87472.22208126793
1785,111138.67994684655
1786,213615.14290033007
1787,173053.01043857215
1788,39205.07327039156
1789,98545.79893829393
1790,98804.76494884827
1791,161473.3628040202
1792,134952.15511094534
1793,138393.8359954625
1794,144823.09921269078
1795,144485.04982027475
1796,116345.99195763281
1797,104949.9119817581
1798,118838.19018148004
1799,117599.91417724839
1800,122162.01958892598
1801,125037.32839532361
1802,170324.9100056559
1803,157903.52252087934
1804,145105.09103141667
1805,143534.56306616473
1806,115732.54347858853
1807,126870.36761485103
1808,124132.67010050041
1809,128481.90305233521
1810,147916.16579501104
1811,118095.71380967785
1812,101429.94699205902
1813,116933.09418434378
1814,108309.57441070974
1815,43800.57838201175
1816,102938.87990408424
1817,134088.00935122167
1818,129993.55872508707
1819,117327.45614888445
1820,76116.34641945206
1821,111718.21110586297
1822,174380.51130761357
1823,42559.30943579069
1824,155663.8763074192
1825,151445.40013579436
1826,91315.3344183388
1827,103764.33586404969
1828,134442.3728567047
1829,111439.64621344676
1830,160988.34167125804
1831,151878.37962060765
1832,108743.055090556
1833,157058.6164460582
1834,124564.33158753887
1835,171417.28634825884
1836,116511.3288979644
1837,107002.94025050175
1838,141750.84646332753
1839,75838.20722525819
1840,174927.7754149193
1841,143797.99768331123
1842,80909.39320729517
1843,134537.20136864146
1844,148157.59289691568
1845,141825.3360535943
1846,145433.62068629736
1847,164005.0788181035
1848,61591.95743259999
1849,128660.29079643115
1850,119941.79900978114
1851,147462.02483796887
1852,122459.95491100337
1853,129085.6637180216
1854,185352.74617034197
1855,133789.3043689846
1856,227297.0801222815
1857,129870.69146713155
1858,133530.78560436383
1859,127124.48803136467
1860,150884.38554235874
1861,127134.65509089177
1862,234327.48732698205
1863,235669.72531665573
1864,235669.72531665573
1865,305245.225922792
1866,304319.4213801515
1867,246744.032903379
1868,303967.06188752176
1869,196501.17246305838
1870,255382.1946499563
1871,253064.93857058208
1872,168991.7385936756
1873,224867.88746454281
1874,133065.88793110906
1875,190809.39735964307
1876,195670.10963256593
1877,198185.79586990713
1878,206453.70401694567
1879,134000.75130218867
1880,141567.28099955124
1881,225605.78009613068
1882,244554.8623697316
1883,188631.85991400568
1884,219674.7942004056
1885,265403.47929723305
1886,308116.22069460375
1887,201949.63132902462
1888,275419.20977079624
1889,163677.45409995934
1890,133195.9932120762
1891,143497.32937834592
1892,113490.37039599459
1893,143856.5833412686
1894,132218.17657730298
1895,129945.61022500765
1896,118206.90764560625
1897,138980.0387896378
1898,96622.42875898302
1899,120485.72240973187
1900,168838.76514531794
1901,183475.8449408915
1902,109398.21438324147
1903,193417.8864200797
1904,122204.69182792022
1905,183397.78521329007
1906,130390.71714388688
1907,210278.18006946892
1908,124081.57472993004
1909,132895.62401886523
1910,127873.6009399226
1911,201444.02874122118
1912,252445.0088565721
1913,185421.73105861747
1914,48875.306214249526
1915,375746.86789534206
1916,66224.61362034299
1917,260651.92220203666
1918,134772.24887139566
1919,147535.12431158475
1920,155016.95278183243
1921,492009.196868954
1922,311203.03366025037
1923,238074.73158083274
1924,272358.54462422663
1925,229985.09145158395
1926,379698.1651034687
1927,145085.75066149468
1928,157991.12951904204
1929,131404.0488458976
1930,135478.87806772516
1931,140012.76049394062
1932,132875.77658551786
1933,179260.60733961046
1934,180426.81848463853
1935,181357.6906845729
1936,192875.6137502006
1937,180119.0869945854
1938,172763.23579862667
1939,244675.69920345105
1940,206758.25846626324
1941,176828.91754189314
1942,187299.77651050012
1943,177944.4250234203
1944,305432.56004212843
1945,349085.50507351034
1946,168939.74264015033
1947,323465.6280221555
1948,162463.4964183852
1949,277570.266694263
1950,189780.96066828875
1951,254898.58683092514
1952,287284.9718814099
1953,170052.37407721457
1954,208230.8549658527
1955,122146.5652932661
1956,255610.1861059537
1957,177462.31891313614
1958,328487.8383154755
1959,140930.0903502836
1960,110041.71044169679
1961,113557.95760643763
1962,97984.85036912658
1963,102282.44024866213
1964,115206.63061024011
1965,155830.17392751254
1966,133266.3674395508
1967,287937.8122382092
1968,367443.28494815883
1969,329756.1430280452
1970,459646.06310775666
1971,428564.61270827753
1972,397466.4568304395
1973,285595.1317985067
1974,318721.582752933
1975,537240.7941972996
1976,266001.6587791712
1977,393765.09475840454
1978,377561.0722432637
1979,317419.30565839657
1980,196162.33103372634
1981,333398.3112489997
1982,231360.2913459508
1983,225026.93948674743
1984,158820.9197088605
1985,193592.44359487324
1986,224001.93610296212
1987,186639.0394397849
1988,177275.16757530172
1989,173698.27175965894
1990,223055.73091252055
1991,235696.5261691769
1992,221318.1178237059
1993,164423.3967126839
1994,264922.8978075915
1995,186409.8388550891
1996,245404.93292887378
1997,340552.1018756868
1998,395322.0357648765
1999,252964.0366399812
2000,281659.7879351381
2001,256018.82012618164
2002,231351.41142151493
2003,242246.74258351204
2004,250788.0306268928
2005,252445.52927324356
2006,220545.3712248861
2007,227424.5815328433
2008,237654.2190797701
2009,187669.20349427033
2010,191804.28877666738
2011,153055.4915043796
2012,179501.07591611688
2013,176517.94733560138
2014,178354.27328605234
2015,191569.88580756955
2016,188504.21750221984
2017,207318.0848245839
2018,123132.62227973611
2019,128736.91434704947
2020,114634.83431822002
2021,124380.84097797038
2022,162813.8681625527
2023,162868.66012389062
2024,210291.4190831699
2025,404692.30282144295
2026,189868.240207916
2027,144909.41104040993
2028,146330.0547427797
2029,170244.19171448797
2030,297638.86479244195
2031,289962.9126230482
2032,290800.97015469393
2033,292228.3008752663
2034,173865.89830687176
2035,197477.5895673696
2036,214877.8483594244
2037,215840.87789391523
2038,365427.1155389678
2039,195187.41786305845
2040,387133.28387291695
2041,273838.1598778091
2042,219130.2456813372
2043,193068.58562813333
2044,179309.67568406474
2045,267672.5103035298
2046,139517.27735068003
2047,172476.59197887633
2048,131438.88470683777
2049,146924.02292984555
2050,167100.51788544073
2051,114221.49003463458
2052,118408.10298261065
2053,132909.52458233928
2054,88134.82360431597
2055,175112.05596475617
2056,123683.25238387492
2057,123160.52453542325
2058,192830.12381317798
2059,124883.29317710306
2060,141378.11843089137
2061,162568.95587680978
2062,131188.19285197777
2063,119679.91171593285
2064,135468.50813620107
2065,123331.42126852072
2066,160036.3549715004
2067,110198.29660956272
2068,139449.9967946278
2069,86818.3101689518
2070,111543.10248758477
2071,93488.44930085009
2072,147505.2045003604
2073,124123.2959834342
2074,197099.2054910509
2075,150822.18428125646
2076,115717.74090143033
2077,151702.6050443817
2078,121867.00261843602
2079,131834.26075983013
2080,114593.95402243682
2081,112999.20913225981
2082,127038.41621510529
2083,149075.69203954557
2084,111672.99582332296
2085,125568.97777975893
2086,96084.49713084546
2087,122402.86295214437
2088,106624.45800795023
2089,90480.22460247717
2090,128505.72306524323
2091,123287.54363006151
2092,144241.81253516127
2093,131960.65879604383
2094,139626.15241123695
2095,135738.61709872354
2096,88246.88840560436
2097,93283.18222562161
2098,158916.75869212585
2099,62478.33178986887
2100,100014.55352534637
2101,141474.32642119523
2102,142970.55675847095
2103,95800.93743805597
2104,103437.76235633083
2105,122986.60741295126
2106,70929.25807568435
2107,221662.07726009598
2108,122812.05369474889
2109,111411.8108296453
2110,105968.86008484494
2111,161074.16202188696
2112,134593.03023589146
2113,101224.25371811878
2114,109621.14465610617
2115,156527.15836668824
2116,112081.65371485522
2117,143572.0817525171
2118,116969.10694266927
2119,105216.98718070526
2120,90864.98126310033
2121,96877.56721090309
2122,106809.29534481054
2123,93106.68525490725
2124,175762.7258668727
2125,134804.5359015239
2126,189573.6430509985
2127,139947.71875416592
2128,126492.59250184997
2129,109452.27060470566
2130,137289.96146906255
2131,163436.95367088966
2132,119348.21977404108
2133,109143.5334958986
2134,109546.95644116476
2135,113315.28887998279
2136,59597.438314974155
2137,108992.96708638342
2138,132077.82614003023
2139,156083.9875591299
2140,134308.48739052558
2141,149716.4023842425
2142,134888.991638206
2143,130580.92133484482
2144,117689.54686180329
2145,137399.95154216164
2146,159986.8405151022
2147,203081.98575909255
2148,118221.71565293083
2149,144614.95510142838
2150,271282.6533648262
2151,131312.30923308863
2152,166020.01162753935
2153,158808.98706540366
2154,115628.75331937733
2155,128037.8100481644
2156,210580.60738101177
2157,274187.24965002434
2158,242314.85069519142
2159,238265.34026104206
2160,172468.88775218045
2161,263939.6705111426
2162,366678.000824171
2163,290962.8103324695
2164,273130.3815311369
2165,183606.960080484
2166,131972.2337184492
2167,193566.51803788135
2168,219452.6118917403
2169,188823.38690323493
2170,222546.3416158161
2171,155337.94756984565
2172,124452.70238018532
2173,166187.93065023882
2174,234822.21392489207
2175,297493.7128903796
2176,318289.607759458
2177,268352.9131029274
2178,219482.60261512606
2179,143485.904938113
2180,184905.18986719748
2181,187959.55273086875
2182,233040.7680169727
2183,192318.38192814315
2184,120473.36623238567
2185,140764.0717397661
2186,141307.39484467258
2187,154110.86845952529
2188,166234.69100601232
2189,152428.118347805
2190,80720.03924765457
2191,81981.164494496
2192,86654.57353516952
2193,89501.96578951414
2194,116940.88163234152
2195,102760.21831096451
2196,104868.21526752408
2197,102087.37821909394
2198,163131.95913717494
2199,114901.41592463445
2200,117064.2084566707
2201,130842.54907297528
2202,174343.55147662247
2203,164134.29355351842
2204,152281.1374152823
2205,131791.41125018615
2206,133326.97766471078
2207,228821.93230642308
2208,230193.88904085214
2209,200105.9963729512
2210,135885.68607178621
2211,115913.7416944026
2212,106533.94443063541
2213,100620.2634124157
2214,146920.12767749937
2215,97718.62761629796
2216,145065.76140293345
2217,71641.38755248897
2218,56563.249742350774
2219,49332.35105334677
2220,84366.10781540528
2221,375672.0429157184
2222,291473.5619820156
2223,275895.6195675713
2224,218055.39033509267
2225,142264.38463665976
2226,172501.14118932653
2227,221731.99163568957
2228,270222.62133474066
2229,217638.0328064257
2230,163551.68585076556
2231,232277.13587170874
2232,175087.64172946272
2233,163084.42694851203
2234,274565.0226688462
2235,198398.28935867798
2236,276238.4680112789
2237,343434.6609254213
2238,197927.7230084957
2239,103632.33618554096
2240,159511.74691660068
2241,161333.53085614217
2242,127107.80381063196
2243,141911.6791524968
2244,89694.4808107193
2245,88020.64957989288
2246,146665.22522978322
2247,102222.63793917526
2248,122125.81725821136
2249,128787.15363634804
2250,128092.36728847605
2251,104795.77881973977
2252,183414.43975040986
2253,171864.55555504293
2254,179653.6473488108
2255,196355.15966497303
2256,195366.7619313604
2257,198669.70688030304
2258,200444.63595963456
2259,179515.679015368
2260,149491.9742406124
2261,180000.41454458487
2262,188949.51514431217
2263,318295.9602574622
2264,446963.35009644245
2265,190378.1022803079
2266,296647.8088927048
2267,349616.1994813592
2268,388034.2615806379
2269,151209.68929154676
2270,188917.3444085832
2271,287610.6666442839
2272,204628.81441287586
2273,165549.35990564304
2274,170512.1868733184
2275,157700.54431552015
2276,152696.7422940926
2277,177502.59165163944
2278,170772.18088684994
2279,121602.21349727451
2280,113149.03026563754
2281,172090.2279895806
2282,175886.47709346865
2283,98724.5249130767
2284,104777.34301838184
2285,130897.22430431128
2286,124303.83467852902
2287,347710.9452711184
2288,270561.1966265134
2289,395996.78085996583
2290,423356.33527345734
2291,293523.1166170244
2292,386792.00946521875
2293,516120.69027332345
2294,418266.6799518439
2295,428361.323816622
2296,339257.8765376033
2297,320909.2855018771
2298,321026.6146845734
2299,337050.89432767336
2300,307693.6543628635
2301,267189.3042069891
2302,231754.99159329053
2303,227159.61960473272
2304,240737.94539718633
2305,192806.18004793982
2306,193013.48801441438
2307,184945.41985165625
2308,209892.41791424004
2309,291550.9808312177
2310,236618.14684109262
2311,190604.74098088115
2312,173967.667405495
2313,174313.56349284813
2314,179571.5596873907
2315,170987.30075823265
2316,183249.28249803622
2317,173181.50369197916
2318,170599.6532295015
2319,174816.083700468
2320,182433.39638925705
2321,246762.8434397441
2322,162278.87144633185
2323,200985.0258124569
2324,179972.94312533422
2325,229387.86139295407
2326,162355.05105997587
2327,205019.8101879342
2328,219228.1707711484
2329,179030.39850478107
2330,185612.055774084
2331,337290.89733920514
2332,438175.68715779064
2333,312278.1472602453
2334,257674.26673200517
2335,251200.4092908986
2336,317236.69378902065
2337,192360.03753435932
2338,338878.32523337577
2339,227171.31587596377
2340,375902.0481046551
2341,224206.01451262768
2342,254623.9514256203
2343,226999.33254180662
2344,237931.0762244233
2345,235325.28230201674
2346,223658.92069166066
2347,195129.14822053956
2348,220816.67703967332
2349,161562.73289556493
2350,262225.37493264256
2351,243883.30666857457
2352,221556.06594001327
2353,197937.67410662016
2354,139256.7663868614
2355,157367.08437369805
2356,148048.71933013434
2357,195826.82574779727
2358,195146.87502103485
2359,121577.04355554916
2360,122849.9596374528
2361,129197.00003901967
2362,282308.5213199861
2363,136721.8567173886
2364,152992.55489992007
2365,226801.32759665005
2366,182893.92526511016
2367,207588.57931526878
2368,197940.26731050404
2369,205411.27901595575
2370,168438.34288031567
2371,170902.99935188465
2372,158888.32236582332
2373,250809.23076878383
2374,258525.41694207082
2375,257434.70239846178
2376,256868.13620195666
2377,333947.5818105566
2378,121341.39107221861
2379,165257.20461278508
2380,141970.6274726782
2381,161333.58024990588
2382,201764.73665576318
2383,221356.97816295258
2384,236327.71031442145
2385,150400.8195816907
2386,144162.1994978538
2387,131905.90785155236
2388,94177.04632315198
2389,122009.18498700384
2390,135128.44099685468
2391,135683.61954389216
2392,115317.43564574978
2393,167831.844174041
2394,148983.84562687902
2395,233886.86136736034
2396,148919.53364102053
2397,173093.2773656663
2398,121932.25098358862
2399,41867.65506278673
2400,39872.37781540672
2401,122814.42106167275
2402,125410.28989739718
2403,142197.64762411942
2404,148860.44402918703
2405,163146.07834365213
2406,131330.67188711505
2407,123452.68702506663
2408,132054.38234912837
2409,117289.75119955484
2410,166051.72758439177
2411,117166.14338159437
2412,151304.25176718063
2413,139733.14305272378
2414,118804.02096201746
2415,131468.87027843075
2416,129353.26933874654
2417,140646.33438136656
2418,117583.9679408564
2419,139278.8182118152
2420,123567.83429490494
2421,143408.51904157572
2422,132166.1024783171
2423,126041.4665518021
2424,139528.16743358428
2425,175910.02898295992
2426,109789.14830596924
2427,125532.36091290192
2428,163076.1341215578
2429,112980.13058520506
2430,122515.54763619394
2431,115694.8431548174
2432,128653.7958435144
2433,138063.859448404
2434,151918.1854558509
2435,156704.8184527154
2436,122723.75123629686
2437,123017.1639579994
2438,125295.59271343802
2439,116085.42362336816
2440,134934.83909315488
2441,113158.10514080578
2442,104489.81455900836
2443,119191.84177456364
2444,132438.8362775999
2445,93954.09540336138
2446,136665.80148891098
2447,233175.0067055131
2448,141256.62628925178
2449,125151.60373150687
2450,171290.2845070816
2451,120765.74701572156
2452,225184.518219908
2453,99939.80918979783
2454,125050.41923179563
2455,100883.70459509447
2456,149306.81804421503
2457,103936.38691123908
2458,95408.81325582175
2459,117686.87457697112
2460,146423.749709128
2461,119327.21318762387
2462,142114.1283154809
2463,114384.82888447664
2464,143411.8156514974
2465,129599.07174081677
2466,122484.80980664275
2467,165214.6341241048
2468,89126.1083650948
2469,76029.02814930723
2470,234203.54466479784
2471,228249.09928819392
2472,178229.39067947987
2473,103455.30715241544
2474,94782.89252627718
2475,217396.8637600522
2476,98914.8384199551
2477,133111.27359902556
2478,160133.69880908774
2479,105259.08544763281
2480,134388.28780044056
2481,95327.14330452647
2482,138273.04413671268
2483,120466.21819587627
2484,122057.1258700936
2485,118908.04113330219
2486,146601.62564898428
2487,232899.46814148175
2488,163330.82226386218
2489,140770.37192750518
2490,149273.20745481504
2491,92707.70509038058
2492,189779.39602777018
2493,131288.02697178168
2494,163526.6612368694
2495,81216.49867073535
2496,243604.0493816093
2497,148295.35455210268
2498,111730.62629228538
2499,86303.38012922787
2500,120855.24062366625
2501,140684.87743478926
2502,149461.5837034037
2503,104573.10003756623
2504,189402.08951673133
2505,222928.48174577334
2506,248808.979543593
2507,267281.23904881
2508,249921.04867352324
2509,224970.14394877944
2510,213091.0738601666
2511,189520.49387797975
2512,210100.99871492607
2513,217146.91191559675
2514,216502.84318310535
2515,144679.06590763858
2516,149355.44754454255
2517,126886.88876449842
2518,136331.5354086947
2519,227968.25714276667
2520,212992.91757119825
2521,192785.4357171196
2522,215934.96073765267
2523,130314.11582769161
2524,129457.59189159279
2525,135369.43755150418
2526,133634.54099298542
2527,121093.97825617208
2528,133968.67969813902
2529,134068.60858991556
2530,115156.37043827881
2531,234721.52156467957
2532,227159.52370073018
2533,189646.15030901512
2534,244092.15748509404
2535,308134.499520528
2536,218742.78200716845
2537,199763.27852418844
2538,184953.75455709576
2539,188645.1771539647
2540,172440.78816324996
2541,185912.39922181464
2542,169753.51378186414
2543,128013.85464856586
2544,120354.8911676921
2545,130758.84976429497
2546,145858.35445311258
2547,136958.77993354306
2548,145945.59772998508
2549,165516.05408238264
2550,248363.2899643864
2551,142909.43679121888
2552,111899.1045910231
2553,81136.43825577896
2554,111536.89663427662
2555,106203.2339680473
2556,95618.72763235531
2557,118019.26364307858
2558,166126.90477702772
2559,149038.4343881532
2560,111072.90090360532
2561,145607.92223736306
2562,149602.79589541844
2563,159732.63891555672
2564,187900.89975861768
2565,123168.26670933202
2566,160363.14304235397
2567,129432.38758939509
2568,212383.44456883968
2569,202138.56924652815
2570,136838.98714237259
2571,171356.72214182938
2572,197993.971067628
2573,289220.121953054
2574,308342.234051532
2575,127874.1549242937
2576,128499.80887788422
2577,146954.21595497918
2578,104047.76903405883
2579,96354.53585455958
2580,124978.52073129143
2581,120176.09539780616
2582,135250.3824906135
2583,383322.1622061116
2584,152961.90001253126
2585,175077.13603630685
2586,188927.9712685421
2587,223214.6272158093
2588,137579.17521138763
2589,149205.29936189897
2590,242285.66226573114
2591,248929.7193449908
2592,233431.4902098595
2593,266687.80595597357
2594,183383.39893855766
2595,202229.6638338648
2596,342257.0664995047
2597,177531.0588394932
2598,266458.1711290573
2599,314444.26000578096
2600,155074.17309731393
2601,132746.30233850796
2602,83447.7367887128
2603,87069.09300766494
2604,76894.47159012021
2605,78462.15785007375
2606,147606.38415507576
2607,166241.35926527495
2608,199326.72894427288
2609,180448.24119306979
2610,123728.7110116436
2611,174481.83298267925
2612,153296.75838998612
2613,132275.12726178474
2614,127285.15257580108
2615,147428.10222089995
2616,146807.1745459236
2617,160124.9468849628
2618,169076.98934542484
2619,293214.46900369704
2620,190979.02886821417
2621,187258.75376791094
2622,185114.07815065194
2623,251087.3042212298
2624,241373.26370776945
2625,302789.753543296
2626,152676.84295209445
2627,206392.72578974435
2628,363693.3945731241
2629,687709.6912991346
2630,346218.1462217149
2631,504639.1313893981
2632,352393.3908347172
2633,326178.0253863386
2634,336943.8295300482
2635,144920.37376190553
2636,180824.7952012316
2637,140171.43862936075
2638,262877.63867606374
2639,184279.2256358156
2640,151440.96624335513
2641,94308.33707379886
2642,191348.49304350803
2643,101984.55706631414
2644,121894.42930635622
2645,99695.08641085758
2646,89770.52999004135
2647,94161.49034873351
2648,130318.93239842284
2649,148286.58809694386
2650,142015.90044659004
2651,150152.0697782592
2652,513556.03415903123
2653,240610.55269479327
2654,246100.7092803769
2655,354768.7784984922
2656,317348.2730395773
2657,367836.78976297856
2658,259703.93817110866
2659,295183.0709271515
2660,296503.8831965276
2661,308980.9302180533
2662,333578.99392076395
2663,265436.8236971748
2664,283056.1881446721
2665,306849.58161748643
2666,289702.6208473694
2667,171559.56793654553
2668,179352.63529534196
2669,175588.54537600634
2670,289592.9693766668
2671,179297.39071247925
2672,191382.07327126391
2673,194434.07292587403
2674,196884.03434160637
2675,171184.6032541456
2676,187909.20811108442
2677,202566.6662204907
2678,262872.447633803
2679,287426.22628138436
2680,262970.3355420574
2681,435479.9385169238
2682,330264.92905196256
2683,475872.09050099226
2684,290979.38205463346
2685,323166.3909439007
2686,281441.9030880546
2687,357512.09477279265
2688,229431.24690513476
2689,222798.44870307407
2690,513443.9028768274
2691,191631.10649504763
2692,142754.6258708345
2693,189030.06921839085
2694,143762.13037220022
2695,191578.8825673827
2696,187162.03798406402
2697,198753.11954592867
2698,206643.73247270816
2699,185241.58463253675
2700,168534.14298974973
2701,140126.11457586422
2702,88657.74288603353
2703,150843.6396210363
2704,143927.11780337984
2705,127350.92638430915
2706,127034.13108164065
2707,133794.31928514387
2708,136712.67449256388
2709,112575.53622513167
2710,119742.94314802736
2711,287633.1209251494
2712,341228.67759229883
2713,188518.50518369523
2714,149666.82918872143
2715,176929.639478649
2716,185928.95121864375
2717,192433.22251347866
2718,217370.48173437663
2719,151763.200691709
2720,160312.31389756093
2721,139586.14005694707
2722,165540.13528848236
2723,141277.4868447507
2724,129306.52432550008
2725,137544.2193148448
2726,146627.54184719018
2727,155383.78017366375
2728,166723.83151363715
2729,160513.4487690875
2730,145965.3129835555
2731,120449.04439218204
2732,116184.29797924559
2733,174843.0182216777
2734,125223.74526588501
